CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,ECOSUBCD,CONGCD,MANUAL,KINDCD_NC,QA_STATUS,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,MICROPLOT_LOC,DECLINATION,EMAP_HEX,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,ECO_UNIT_PNW,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL
30852693020004,30431008020004,121010497,4.11186E+13,2012,41,1,43,67125,1,,2012,8,11,10.2,2,1,6,0,44.22,-122.38,2500,2,2,4,,M242Ba,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26646,1,4,30,3,2,2,,5,1,,,2,3,0,,,7,1
30852694020004,30431008020004,117010497,4.11186E+13,2012,41,3,35,53949,1,,2012,8,6,10,2,1,1,0,42.56,-121.15,4900,2,2,4,,M242Ce,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,26321,1,4,24,2,2,2,,5,1,,,2,3,0,,,7,1
30852695020004,30431008020004,130010497,4.11186E+13,2012,41,4,63,72798,1,,2012,8,21,10.2,2,1,6,0,45.09,-116.87,5300,2,2,4,,M332Gf,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,24519,1,4,24,2,2,2,,3,1,,,2,3,0,,,7,1
30852696020004,30431008020004,117010497,4.11186E+13,2012,41,3,35,61709,1,,2012,7,20,10,2,1,3,0,42.39,-121.53,4900,2,2,4,,M261Gc,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,26433,1,4,24,2,2,2,,4,1,,,2,3,0,,,7,1
30852697020004,30431008020004,119010497,4.11186E+13,2012,41,1,39,96213,1,,2012,8,4,9.8,2,1,1,0,43.65,-122.62,4300,2,2,4,,M242Bb,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26756,1,4,30,2,2,2,,4,1,,,2,3,0,,,7,1
30852698020004,30431008020004,118010497,4.11186E+13,2012,41,3,37,70247,1,,2012,6,18,9.9,2,1,6,0,42.06,-120.65,5500,2,2,4,,M261Gc,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,26211,1,4,24,3,2,2,,4,1,,,2,3,0,,,7,1
30852699020004,30431008020004,102010497,4.11186E+13,2012,41,0,5,95360,1,,2012,9,9,10.2,2,1,5,0,45.23,-122.06,3500,2,2,4,,M242Bb,4105,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,16,26532,1,4,30,2,2,2,,4,1,,,2,3,0,,,7,1
30852700020004,30431008020004,100010497,4.11186E+13,2012,41,4,1,61800,1,,2012,5,17,9.9,2,1,6,1,44.64,-118.1,4500,2,2,4,,M332Gp,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,14.5,25021,1,4,24,3,2,2,,5,1,,,2,3,0,,,7,1
30852701020004,30431008020004,109010497,4.11186E+13,2012,41,2,19,60511,1,,2012,8,27,10.1,2,1,7,0,43.39,-122.11,5900,2,2,4,,M242Bc,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26649,1,4,30,4,2,2,,5,1,,,2,3,0,,,7,1
30852702020004,30431008020004,4691107000666,4.11186E+13,2012,41,3,31,54146,1,,2012,9,21,9.9,2,1,4,0,44.45,-121,3500,2,2,4,, 342Hb,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26201,1,4,24,2,2,2,,4,1,,,2,3,0,,,7,1
30852703020004,30431008020004,121010497,4.11186E+13,2012,41,1,43,89064,1,,2012,9,29,10.2,2,1,4,0,44.57,-122.17,4100,2,2,4,,M242Bb,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26535,1,4,30,2,2,2,,4,1,,,2,3,0,,,7,1
30852704020004,30431008020004,130010497,3.08263E+13,2012,41,4,63,94389,1,,2012,10,2,10.1,2,1,5,0,45.86,-117.95,5100,2,2,4,,M332Gl,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,24893,1,4,24,2,2,2,,4,1,,,2,3,0,,,7,1
30852705020004,30431008020004,117010497,4.11186E+13,2012,41,3,35,71181,1,,2012,6,6,9.8,2,1,5,0,43.25,-121.82,4900,2,2,4,,M242Ce,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,26540,1,4,24,2,2,2,,7,1,,,2,3,0,,,7,1
30852706020004,30431008020004,107010497,4.11186E+13,2012,41,2,15,59425,1,,2012,9,19,9.8,2,1,4,5,42.54,-124.06,300,2,2,4,,M261Ay,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,27390,1,4,30,3,2,2,,5,1,,,2,3,0,,,7,1
30852707020004,30431008020004,119010497,4.11186E+13,2012,41,1,39,84038,1,,2012,8,28,10.1,2,1,7,0,43.5,-122.24,4700,2,2,4,,M242Bb,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26649,1,4,30,3,2,2,,4,1,,,2,3,0,,,7,1
30852708020004,30431008020004,108010497,4.11186E+13,2012,41,3,17,94995,1,,2012,7,2,9.7,2,1,5,1,44.02,-121.55,5100,2,2,4,,M242Cd,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26427,1,4,24,2,2,2,,4,1,,,2,3,0,,,7,1
30852709020004,30431008020004,119010497,4.11186E+13,2012,41,1,39,90174,1,,2012,10,2,10.4,2,1,5,0,43.89,-124.01,700,2,2,4,,M242Aa,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,27282,1,4,30,2,2,2,,5,1,,,2,3,0,,,7,1
30852710020004,30431008020004,108010497,4.11186E+13,2012,41,3,17,81060,1,,2012,6,13,9.9,2,1,2,0,43.86,-121.08,4500,2,2,4,,M242Ce,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26204,1,4,24,2,2,2,,7,1,,,2,3,0,,,7,1
30852711020004,30431008020004,124010497,4.11186E+13,2012,41,4,49,90784,1,,2012,6,15,9.9,2,1,4,0,45.16,-119.16,4900,2,2,4,,M332Gc,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,25383,1,4,24,2,2,2,,9,1,,,2,3,0,,,7,1
30852712020004,30431008020004,4691107000666,4.11186E+13,2012,41,3,31,84108,1,,2012,6,13,9.6,2,1,1,0,44.49,-121.65,2900,2,2,4,,M242Cd,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26425,1,4,24,4,2,2,,7,1,,,2,3,0,,,7,1
30852713020004,30431008020004,102010497,4.11186E+13,2012,41,0,5,69023,1,,2012,8,18,10.2,2,1,1,0,45.05,-121.88,3300,2,2,4,,M242Bc,4105,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,16,26422,1,4,30,3,2,2,,1,1,,,2,3,0,,,7,1
30852715020004,30431008020004,99010497,4.11186E+13,2012,41,4,61,89843,1,,2012,5,16,10,2,1,4,0,45.33,-118.31,3300,2,2,4,,M332Gc,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,25018,1,4,24,2,2,2,,5,1,,,2,3,0,,,7,1
30852716020004,30431008020004,118010497,4.11186E+13,2012,41,3,37,57044,1,,2012,8,17,10.1,2,1,7,0,42.14,-120.15,6100,2,2,4,, 342Bb,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,25983,1,4,24,3,2,2,,3,1,,,2,3,0,,,7,1
30852717020004,30431008020004,109010497,3.08263E+13,2012,41,2,19,91885,1,,2012,9,26,10.4,2,1,4,0,42.85,-122.99,3300,2,2,4,,M261Ao,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26974,1,4,30,3,2,2,,4,1,,,2,3,0,,,7,1
30852718020004,30431008020004,118010497,4.11186E+13,2012,41,3,37,75923,1,,2012,8,26,10.1,2,1,5,0,42.4,-120.4,5700,2,2,4,,M261Gc,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,26096,1,4,24,4,2,2,,3,1,,,2,3,0,,,7,1
30852719020004,30431008020004,114010497,3.08264E+13,2012,41,2,29,85304,1,,2012,6,28,9.7,2,1,4,0,42.84,-122.66,3100,2,2,4,,M242Bg,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,26867,1,4,30,2,2,2,,4,1,,,2,3,0,,,7,1
30852720020004,30431008020004,117010497,4.11186E+13,2012,41,3,35,52553,1,,2012,8,3,10,2,1,4,0,42.71,-121.36,5100,2,2,4,,M242Ce,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,26432,1,4,24,3,2,2,,8,1,,,2,3,0,,,7,1
30852721020004,30431008020004,4691107000666,4.11186E+13,2012,41,3,31,86356,1,,2012,10,5,10,2,1,2,0,44.41,-121.41,2900,2,2,4,, 342Hb,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26314,1,4,24,3,2,2,,3,1,,,2,3,0,,,7,1
30852722020004,30431008020004,108010497,4.11186E+13,2012,41,3,17,90122,1,,2012,5,22,9.6,2,1,6,0,43.66,-120.96,5100,2,2,4,,M242Ce,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26204,1,4,24,3,2,2,,7,1,,,2,3,0,,,7,1
30852723020004,30431008020004,117010497,4.11186E+13,2012,41,3,35,79815,1,,2012,5,29,9.8,2,1,1,0,43.14,-121.71,4700,2,2,4,,M242Ce,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,26541,1,4,24,3,2,2,,5,1,,,2,3,0,,,7,1
30852724020004,30431008020004,102010497,4.11186E+13,2012,41,0,5,90847,1,,2012,9,10,10.2,2,1,2,0,45.28,-122.12,2300,2,2,4,,M242Ba,4105,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,16,26532,1,4,30,2,2,2,,8,1,,,2,3,0,,,7,1
30852725020004,30431008020004,130010497,4.11186E+13,2012,41,4,63,63128,1,,2012,8,20,10.3,2,1,4,4,45.77,-117.05,4500,2,2,4,,M332Gd,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,24517,1,4,24,3,2,2,,5,1,,,2,3,0,,,7,1
30852726020004,30431008020004,109010497,4.11186E+13,2012,41,2,19,57324,1,,2012,9,20,10.7,2,1,3,0,43.28,-122.45,3100,2,2,4,,M242Ba,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26758,1,4,30,3,2,2,,3,1,,,2,3,0,,,7,1
30852727020004,30431008020004,111010497,4.11186E+13,2012,41,4,23,95846,1,,2012,6,29,10.1,2,1,3,0,44.58,-119,5100,2,2,4,,M332Gb,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,25386,1,4,24,2,2,2,,3,1,,,2,3,0,,,7,1
30852728020004,30431008020004,118010497,4.11186E+13,2012,41,3,37,91360,1,,2012,5,23,9.6,2,1,5,0,43.47,-121.1,4700,2,2,4,,M242Ce,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,26205,1,4,24,3,2,2,,7,1,,,2,3,0,,,7,1
30852729020004,30431008020004,109010497,4.11186E+13,2012,41,2,19,88004,1,,2012,9,9,9.8,2,1,1,0,43.21,-122.46,3300,2,2,4,,M242Bb,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26758,1,4,30,4,2,2,,3,1,,,2,3,0,,,7,1
30852731020004,30431008020004,133010497,4.11186E+13,2012,41,3,69,77918,1,,2012,9,25,10.1,2,1,1,0,44.94,-119.76,3500,2,2,4,,M332Gb,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,25622,1,4,24,2,2,2,,5,1,,,2,3,0,,,7,1
30852732020004,30431008020004,119010497,4.11186E+13,2012,41,1,39,74105,1,,2012,8,30,10.3,2,1,1,0,43.81,-122.45,1900,2,2,4,,M242Ba,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26756,1,4,30,2,2,2,,4,1,,,2,3,0,,,7,1
30852733020004,30431008020004,117010497,4.11186E+13,2012,41,3,35,51404,1,,2012,5,24,9.8,2,1,3,0,43.21,-121.64,5300,2,2,4,,M242Ce,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,26430,1,4,24,2,2,2,,7,1,,,2,3,0,,,7,1
30852734020004,30431008020004,109010497,3.08264E+13,2012,41,2,19,86732,1,,2012,10,15,10.6,2,1,1,4,43.19,-122.86,3300,2,2,4,,M242Bb,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26866,1,4,30,3,2,2,,4,1,,,2,3,0,,,7,1
30852735020004,30431008020004,108010497,4.11186E+13,2012,41,3,17,90143,1,,2012,6,11,9.8,2,1,3,0,43.91,-121.16,4500,2,2,4,,M242Cd,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26203,1,4,24,2,2,2,,7,1,,,2,3,0,,,7,1
30852736020004,30431008020004,128010497,4.11186E+13,2012,41,0,57,58811,1,,2012,9,27,10.3,2,1,7,4,45.23,-123.69,1100,2,2,4,,M242Ad,4105,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,16,27069,1,4,30,2,2,2,,5,1,,,2,3,0,,,7,1
30852737020004,30431008020004,112010497,4.11186E+13,2012,41,4,25,56855,1,,2012,9,30,10.4,2,1,1,0,44.02,-118.55,5100,2,2,4,, 342Hd,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,14.5,25146,1,4,24,2,2,2,,8,1,,,2,3,0,,,7,1
30852738020004,30431008020004,114010497,3.08264E+13,2012,41,2,29,78063,1,,2012,7,17,9.8,2,1,1,0,42.12,-122.82,3300,2,2,4,,M261Ao,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,26977,1,4,30,3,2,2,,4,1,,,2,3,0,,,7,1
30852739020004,30431008020004,112010497,3.08264E+13,2012,41,4,25,88207,1,,2012,9,15,10,2,1,1,0,43.67,-119.4,5100,2,2,4,,M332Gh,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,14.5,25627,1,4,24,2,2,2,,5,1,,,2,3,0,,,7,1
30852740020004,30431008020004,109010497,3.08263E+13,2012,41,2,19,54492,1,,2012,8,13,10.4,2,1,5,1,43.02,-122.86,2500,2,2,4,,M242Bg,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26973,1,4,30,2,2,2,,4,1,,,2,3,0,,,7,1
30852741020004,30431008020004,117010497,4.11186E+13,2012,41,3,35,68177,1,,2012,10,7,10.2,2,1,2,0,42.78,-121.59,5300,2,2,4,,M242Ce,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,26432,1,4,24,3,2,2,,3,1,,,2,3,0,,,7,1
30852742020004,30431008020004,133010497,4.11186E+13,2012,41,3,69,99815,1,,2012,9,26,10.1,2,1,4,0,44.97,-119.94,4500,2,2,4,,M332Gb,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,25739,1,4,24,2,2,2,,4,1,,,2,3,0,,,7,1
30852744020004,30431008020004,109010497,3.08263E+13,2012,41,2,19,66627,1,,2012,9,21,10.5,2,1,5,0,43.28,-122.53,2500,2,2,4,,M242Ba,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26758,1,4,30,3,2,2,,7,1,,,2,3,0,,,7,1
30852745020004,30431008020004,118010497,4.11186E+13,2012,41,3,37,78873,1,,2012,9,21,10,2,1,4,0,42.75,-120.98,5300,2,2,4,,M242Ce,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,26208,1,4,24,2,2,2,,7,1,,,2,3,0,,,7,1
30852747020004,30431008020004,112010497,4.11186E+13,2012,41,4,25,73123,1,,2012,9,16,10,2,1,5,0,43.85,-119.55,5500,2,2,4,,M332Gh,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,14.5,25626,1,4,24,2,2,2,,7,1,,,2,3,0,,,7,1
30852748020004,30431008020004,112010497,4.11186E+13,2012,41,4,25,74745,1,,2012,9,19,10,2,1,2,0,43.88,-119.72,5500,2,2,4,,M332Gh,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,14.5,25744,1,4,24,2,2,2,,7,1,,,2,3,0,,,7,1
30852749020004,30431008020004,99010497,3.08263E+13,2012,41,4,61,78935,1,,2012,9,10,10,2,1,6,0,45.79,-117.92,4100,2,2,4,,M332Gl,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,24893,1,4,24,2,2,2,,8,1,,,2,3,0,,,7,1
30852750020004,30431008020004,99010497,3.08263E+13,2012,41,4,61,86794,1,,2012,9,11,9.8,2,1,6,4,45.8,-117.89,3700,2,2,4,,M332Gl,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,24893,1,4,24,2,2,2,,5,1,,,2,3,0,,,7,1
30852751020004,30431008020004,102010497,4.11186E+13,2012,41,0,5,90062,1,,2012,8,16,10.2,2,1,4,0,44.94,-121.86,3100,2,2,4,,M242Bc,4105,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,16,26423,1,4,30,3,2,2,,8,1,,,2,3,0,,,7,1
30852752020004,30431008020004,116010497,3.08263E+13,2012,41,2,33,86563,1,,2012,8,8,9.8,2,1,4,0,42.08,-123.3,4300,2,2,4,,M261Ao,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,27082,1,4,30,4,2,2,,4,1,,,2,3,0,,,7,1
30852753020004,30431008020004,117010497,4.11186E+13,2012,41,3,35,73428,1,,2012,6,26,9.9,2,1,6,0,42.31,-121.03,4900,2,2,4,,M261Ga,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,26322,1,4,24,2,2,2,,7,1,,,2,3,0,,,7,1
30852754020004,30431008020004,119010497,4.11186E+13,2012,41,1,39,57077,1,,2012,8,23,10.3,2,1,5,0,43.9,-123.99,300,2,2,4,,M242Aa,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,27282,1,4,30,4,2,2,,5,1,,,2,3,0,,,7,1
30852755020004,30431008020004,100010497,4.11186E+13,2012,41,4,1,69494,1,,2012,7,8,10,2,1,5,0,44.38,-118.39,6500,2,2,4,,M332Gl,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,14.5,25145,1,4,24,2,2,2,,3,1,,,2,3,0,,,7,1
30852756020004,30431008020004,120010497,4.11186E+13,2012,41,1,41,84612,1,,2012,9,1,10.3,2,1,2,0,44.32,-123.81,900,2,2,4,,M242Ag,4105,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,16,27177,1,4,30,3,2,2,,3,1,,,2,3,0,,,7,1
30852757020004,30431008020004,112010497,3.08263E+13,2012,41,4,25,66815,1,,2012,9,25,10,2,1,4,0,43.8,-119.56,5100,2,2,4,,M332Gh,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,14.5,25627,1,4,24,3,2,2,,3,1,,,2,3,0,,,7,1
30852758020004,30431008020004,108010497,4.11186E+13,2012,41,3,17,59809,1,,2012,7,26,10.1,2,1,5,0,43.69,-121.2,7500,2,2,4,,M242Ce,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26317,1,4,24,3,2,2,,3,1,,,2,3,0,,,7,1
30852759020004,30431008020004,119010497,4.11186E+13,2012,41,1,39,95089,1,,2012,10,5,10.4,2,1,2,0,44.07,-124.02,700,2,2,4,,M242Ag,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,27282,1,4,30,2,2,2,,3,1,,,2,3,0,,,7,1
30852760020004,30431008020004,131010497,4.11186E+13,2012,41,3,65,77961,1,,2012,7,14,10.1,2,1,3,0,45.22,-121.39,2300,2,2,4,,M242Cc,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26198,1,4,24,2,2,2,,7,1,,,2,3,0,,,7,1
30852761020004,30431008020004,119010497,4.11186E+13,2012,41,1,39,53864,1,,2012,7,28,10.1,2,1,3,1,43.95,-122.04,2700,2,2,4,,M242Bb,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26537,1,4,30,3,2,2,,8,1,,,2,3,0,,,7,1
30852762020004,30431008020004,119010497,4.11186E+13,2012,41,1,39,58463,1,,2012,6,12,10,2,1,4,0,43.67,-122.24,2300,2,2,4,,M242Ba,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26648,1,4,30,2,2,2,,8,1,,,2,3,0,,,7,1
30852763020004,30431008020004,116010497,4.11186E+13,2012,41,2,33,95414,1,,2012,8,11,9.8,2,1,1,0,42.38,-123.66,3700,2,2,4,,M261Ao,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,27289,1,4,30,2,2,2,,3,1,,,2,3,0,,,7,1
30852764020004,30431008020004,111010497,4.11186E+13,2012,41,4,23,70798,1,,2012,8,27,10.3,2,1,3,0,44.19,-119.29,5300,2,2,4,,M332Gh,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,25507,1,4,24,3,2,2,,5,1,,,2,3,0,,,7,1
30852765020004,30431008020004,119010497,3.08263E+13,2012,41,1,39,74233,1,,2012,8,16,9.6,2,1,2,0,43.75,-122.69,2700,2,2,4,,M242Ba,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26756,1,4,30,2,2,2,,4,1,,,2,3,0,,,7,1
30852766020004,30431008020004,107010497,4.11186E+13,2012,41,2,15,77417,1,,2012,9,21,9.8,2,1,2,0,42.57,-124.13,1900,2,2,4,,M261Ay,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,27390,1,4,30,4,2,2,,3,1,,,2,3,0,,,7,1
30852767020004,30431008020004,106010497,4.11186E+13,2012,41,3,13,80845,1,,2012,7,19,9.8,2,1,5,0,44.26,-119.88,4100,2,2,4,,M332Gb,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,25742,1,4,24,3,2,2,,5,1,,,2,3,0,,,7,1
30852770020004,30431008020004,120010497,4.11187E+13,2012,41,1,41,80440,1,,2012,8,17,10.2,2,1,3,0,44.96,-123.9,700,2,2,4,,M242Ad,4105,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,16,27175,1,4,30,2,2,2,,3,1,,,2,3,0,,,7,1
30852771020004,30431008020004,109010497,3.08263E+13,2012,41,2,19,64344,1,,2012,10,12,10.5,2,1,5,0,43.38,-122.65,2100,2,2,4,,M242Ba,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26865,1,4,30,2,2,2,,4,1,,,2,3,0,,,7,1
30852772020004,30431008020004,111010497,4.11187E+13,2012,41,4,23,59264,1,,2012,10,12,10.2,2,1,5,0,44.83,-118.83,5100,2,2,4,,M332Gb,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,25264,1,4,24,3,2,2,,4,1,,,2,3,0,,,7,1
30852773020004,30431008020004,131010497,4.11187E+13,2012,41,3,65,77802,1,,2012,7,6,10.1,2,1,2,0,45.13,-121.56,3300,2,2,4,,M242Bc,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26311,1,4,24,2,2,2,,8,1,,,2,3,0,,,7,1
30852774020004,30431008020004,130010497,4.11187E+13,2012,41,4,63,92176,1,,2012,10,13,10.1,2,1,8,0,45.34,-116.78,5300,2,2,4,,M332Gd,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,24391,1,4,24,3,2,2,,2,1,,,2,3,0,,,7,1
30852775020004,30431008020004,117010497,4.11187E+13,2012,41,3,35,74581,1,,2012,6,19,9.9,2,1,4,0,42.01,-120.91,5500,2,2,4,,M261Gc,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,26211,1,4,24,2,2,2,,7,1,,,2,3,0,,,7,1
30852776020004,30431008020004,116010497,4.11187E+13,2012,41,2,33,84902,1,,2012,8,2,9.8,2,1,2,0,42.03,-123.39,3900,2,2,4,,M261Ao,4104,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,27187,1,4,30,3,2,2,,5,1,,,2,3,0,,,7,1
30852777020004,30431008020004,108010497,4.11187E+13,2012,41,3,17,89740,1,,2012,5,22,9.9,2,1,4,0,43.69,-121.32,5300,2,2,4,,M242Ce,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15.5,26317,1,4,24,3,2,2,,7,1,,,2,3,0,,,7,1
30852778020004,30431008020004,118010497,4.11187E+13,2012,41,3,37,97565,1,,2012,9,4,10,2,1,5,0,43.02,-120.98,5100,2,2,4,,M242Ce,4102,5.1,,1,,3/13/2013 0:00,20004,,8/8/2017 0:00,489998,OFFSET,15,26207,1,4,24,2,2,2,,7,1,,,2,3,0,,,7,1
