UUID,LIDAR_YEAR,LIDAR_ACQ,STRAT0_RETURN-PROPORTION,STRAT1_RETURN-PROPORTION,STRAT2_RETURN-PROPORTION,STRAT3_RETURN-PROPORTION,STRAT4_RETURN-PROPORTION,STRAT5_RETURN-PROPORTION,HEIGHT_05-PERCENTILE,HEIGHT_25-PERCENTILE,HEIGHT_50-PERCENTILE,HEIGHT_75-PERCENTILE,HEIGHT_95_PERCENTILE,LIDAR_COVER,POTENTIAL_VOLUME,STDDEV_HEIGHT,SURFACE_VOLUME,KURTOSIS,SKEWNESS,ASPECT,ELEVATION,SLOPE,YEAR,TPA,BA,SDI,CCF,QMD,TCUFT,TOPHT,NUMBER_OF_STRATA,TOTAL_COVER,STRUCTURE_CLASS,CANOPY_BASEHEIGHT,CANOPY_BULKDENSITY,ABOVEGROUND_BIOMASS,ABOVEGROUND_CARBON,ABOVEGROUND_LIVE_CARBON,GS_TPA,AF,AS,BM,BO,CH,CW,DF,DG,ES,GC,GF,IC,JP,KP,LO,LP,MA,MC,MH,NF,OH,OS,OT,PC,PL,PP,PY,RA,RC,RF,SF,SH,SP,SS,TO,WA,WB,WF,WH,WI,WJ,WL,WO,WP,YC,TRUE_FIR,OTHER_HARDWOOD,MAPLE,OAK,DOUGLAS_FIR,SPRUCE,CEDAR,PONDEROSA_PINE,OTHER_SOFTWOOD,LODGEPOLE_PINE,HEMLOCK,RED_ALDER,TANOAK,JUNIPER,LARCH,YEAR_DIFF,LAT,LON,ECOREGION3,AGENCY,DISTANCE_TO_WATER_M,PLOT_SIZE_AC,MEAS_YR,SAT_YEAR,LT_YSD_NBR,LT_YSD_SWIR1,WEIGHTS
79d4983e,2016,west-coast-el-nino_2016,0.0782669999999999,0.238536,0.168783,0.187304,0.267812,0.001046,0.0,0.7,8.58,20.34,25.933001,68.319642,2615.0,7.227089881896973,1521.9212646484375,1.548667,0.27173,195.71910095214844,52.41035079956055,16.605049133300778,2017,300.0,126.0,244.0,165.0,8.781761440022244,3362.0,89.0,1.0,72.0,1=SI,10.0,0.0674352,56.0,25.0,25.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,16.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,48.13294266885628,-123.60660164766898,coast_range,WADNR,51.67347428,0.1,2017,2016.0,30.0,14.0,18
79dd98e9,2014,lane-county_2014,0.111496,0.046715,0.100365,0.285158,0.285097,0.102859,0.0,5.97,16.945,23.68,35.490501,84.178832,4134.0,9.751626968383787,1956.6865234375,2.425873,0.256079,206.8038482666016,989.6746826171876,29.01219940185547,2017,128.0,196.0,292.0,220.0,16.734862542837316,6842.0,107.0,1.0,55.0,2=SE,29.0,0.0762335,119.0,54.0,54.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.49790488422284,-122.76510909738415,cascades,BLM,274.842669,0.125,2017,2014.0,29.0,29.0,65
79f041b3,2015,four-rivers_2014-2015,0.51639,0.02445,0.15307,0.213484,0.0049,0.0,0.0,0.0,0.09,8.92,16.16,45.916017,1842.0,5.534148216247559,558.0374145507811,2.627545,0.979339,118.6813507080078,1252.25048828125,5.929850101470947,2015,120.0,130.0,208.0,110.0,14.073260720445312,3551.0,74.0,1.0,36.0,2=SE,27.0,0.0536707,56.0,25.0,25.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,44.63156492207855,-118.2774893906946,blue_mountains,USFS,92.15847009,0.25,2015,2015.0,30.0,30.0,378
79f3f1a2,2012,chehalis_2012,0.133285,0.049621,0.01154,0.022719,0.239524,0.513379,0.0,20.370001,30.389999,36.619999,43.068001,81.70934,4602.0,6.189990997314452,3563.100341796875,2.26574,-0.7911020000000001,245.76004028320312,117.87355041503906,24.68785095214844,2013,200.0,355.0,515.0,415.0,18.029628280355944,12916.0,128.0,1.0,84.0,2=SE,50.0,0.135497,218.0,99.0,99.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,1.0,46.81375474609299,-123.31295849490452,coast_range,WADNR,70.39659209,0.1,2013,2012.0,20.0,27.0,8
7a109b93,2015,upper-rogue_2015,0.154193,0.066143,0.127411,0.24848,0.174371,0.128354,0.0,1.93,12.175,22.370001,39.0215,77.96645699999998,3899.0,8.540510177612305,1637.476318359375,2.853208,0.762439,235.62750244140625,1402.23681640625,11.241250038146973,2016,220.0,235.0,377.0,156.0,13.998266247814296,9281.0,112.0,1.0,46.0,5=OS,22.0,0.128809,143.0,65.0,65.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,51.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,43.03767512282948,-122.29095394956327,cascades,USFS,275.0070237,0.25,2016,2015.0,30.0,30.0,3
7a3beddf,2015,wasco_2015,0.099046,0.022038,0.042706,0.185283,0.312281,0.316265,0.0,14.4,24.17,32.209999,41.990002,87.891616,4479.0,9.064598083496094,2865.18408203125,2.2427259999999998,-0.29136,100.09715270996094,1070.75244140625,17.929649353027344,2018,176.0,347.0,493.0,282.0,19.004359426702717,14206.0,129.0,1.0,68.0,5=OS,22.0,0.102202,227.0,103.0,103.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,3.0,45.88476221999999,-122.0720343,cascades,USFS,137.1225576,0.25,2018,2015.0,30.0,30.0,47
7a3beddf,2016,mt-adams_2016,0.079645,0.053558,0.043387,0.202974,0.301104,0.290025,0.0,12.76,23.1,31.5,41.669998,86.679701,4368.0,9.701910018920898,2738.997314453125,2.1400040000000002,-0.194077,99.62625122070312,1070.71630859375,18.82875061035156,2018,176.0,347.0,493.0,282.0,19.004359426702717,14206.0,129.0,1.0,68.0,5=OS,22.0,0.102202,227.0,103.0,103.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,2.0,45.88476221999999,-122.0720343,cascades,USFS,137.1225576,0.25,2018,2016.0,31.0,31.0,40
7a6d3333,2016,wa-western_2016,0.084742,0.0078409999999999,0.015915,0.28559,0.590928,0.008712,0.0,17.110001,21.24,24.219999,27.799999,90.741709,2964.5,3.211265563964844,2451.81298828125,4.310606,-1.388884,46.63790130615234,984.9627685546876,23.46464920043945,2016,292.0,347.0,545.0,240.0,14.759159071893173,11624.0,97.0,1.0,77.0,2=SE,38.0,0.302726,192.0,87.0,87.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,48.43263188751082,-122.1117907893451,north_cascades,WADNR,426.1742067,0.1,2014,2016.0,28.0,22.0,17
7a6e8641,2015,upper-rogue_2015,0.483944,0.246189,0.003244,0.004217,0.008433,0.0,0.0,0.0,0.19,1.57,3.589,26.986701,419.9339904785156,0.8466944694519043,114.27664184570312,49.719739000000004,6.257333,130.74699401855472,1246.68603515625,29.114999771118164,2016,300.0,20.0,56.0,38.0,3.5,81.0,11.0,0.0,34.0,1=SI,1.0,0.071786,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.77384566061779,-123.00807093487585,klamath_mountains_california_high_north_coast_range,USFS,573.4923385,0.25,2016,2015.0,30.0,27.0,12
7ab4e6af,2013,tulalip_2013,0.29984,0.512304,0.0168509999999999,0.000357,0.0,0.0,0.0,0.0,0.43,1.05,3.1625,18.785663,442.0,0.905848503112793,94.46499633789062,14.221867999999999,2.870593,69.2947998046875,1177.324462890625,25.736099243164062,2016,1292.0,49.0,153.0,163.0,2.6446804075892,563.0,27.0,1.0,67.0,1=SI,1.0,0.203786,13.0,6.0,6.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,3.0,48.11934672200204,-121.55165769591729,north_cascades,USFS,132.2557927,0.25,2016,2013.0,28.0,28.0,46
7ab8a917,2016,ne-wa_2016,0.239006,0.068196,0.003824,0.148502,0.5073300000000001,0.003824,0.0,0.22,20.33,23.889999,27.202,69.27979599999999,2857.5,8.593626976013184,1593.3944091796875,1.466541,-0.470312,288.8720092773437,976.3245239257812,24.76230049133301,2018,160.0,152.0,249.0,153.0,13.177395479427863,4691.0,96.0,1.0,56.0,2=SE,29.0,0.109269,82.0,37.0,37.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.36188618600988,-118.08220808283926,northern_rockies,WADNR,65.79211466,0.1,2018,2016.0,31.0,18.0,37
7abd0c09,2016,wa-western_2016,0.045477,0.008193,0.000208,0.006804,0.612789,0.326321,0.221,25.9,28.32,30.799999,33.689999,94.633063,3622.0,2.532763957977295,3059.59814453125,10.897874,-2.742204,235.87030029296875,251.81170654296875,11.730999946594238,2016,170.0,294.0,429.0,338.0,17.801602663451625,11416.0,111.0,1.0,66.0,2=SE,72.0,0.221981,192.0,87.0,87.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.73603709762829,-122.17663570457415,north_cascades,WADNR,105.5226426,0.1,2016,2016.0,30.0,31.0,7
7abd2041,2016,ne-wa_2016,0.223507,0.063584,0.1464349999999999,0.231214,0.098266,0.0,0.0,0.26,4.485,13.7725,22.311499,71.290944,1762.479248046875,5.3095970153808585,581.1818237304688,2.304798,0.7808689999999999,299.0726928710937,1069.29833984375,21.9781494140625,2018,140.0,76.0,139.0,78.0,9.970349012120952,1852.0,74.0,3.0,39.0,4=YM,13.0,0.0516031,34.0,16.0,16.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,48.56281393304951,-117.56740050729393,northern_rockies,WADNR,228.1724616,0.1,2018,2016.0,14.0,26.0,190
7ad9644a,2012,rogue-river_2012,0.271841,0.159126,0.053978,0.031513,0.100312,0.36053,0.0,0.11,9.045,42.7425,55.889999,56.903276,6034.0,22.388547897338867,2605.85546875,1.579227,0.46162200000000003,25.72545051574707,1020.8970947265624,17.560850143432614,2013,24.0,160.0,179.0,45.0,35.01609188596418,8445.0,138.0,1.0,24.0,5=OS,125.0,0.0606761,140.0,63.0,63.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,42.777432585482536,-123.7674258787492,klamath_mountains_california_high_north_coast_range,BLM,194.12862,0.125,2013,2012.0,27.0,27.0,0
7aea7b9c,2015,klickitat_2015,0.562109,0.028125,0.066927,0.19349,0.095443,0.010417,0.0,0.0,0.0,12.625,25.450001,40.976562,2936.5,8.640965461730957,544.6697998046875,3.171681,1.195154,223.93609619140625,706.896484375,5.317699909210205,2016,70.0,68.0,112.0,77.0,13.376471741992416,1738.0,70.0,2.0,28.0,6=OM,29.0,0.0360603,32.0,14.0,14.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.86766573961898,-121.21024117516444,eastern_cascades_slopes_and_foothills,WADNR,23.03272719,0.1,2016,2015.0,30.0,30.0,121
7aff01ff,2016,wa-western_2016,0.063546,0.010036,0.014575,0.131985,0.672534,0.088713,0.0,20.280001,24.23,27.049999,31.3265,92.641719,3251.5,2.882817506790161,2744.104248046875,4.607857,-1.455191,122.96249389648438,630.9589233398438,12.84255027770996,2016,466.0,253.0,464.0,271.0,9.968173017786716,8820.0,107.0,1.0,91.0,2=SE,24.0,0.121447,134.0,61.0,61.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,0.0,50.0,0.0,0.0,0.0,171.0,6.0,0.0,0.0,0.0,0.0,48.80018112497257,-122.14779516852906,north_cascades,WADNR,629.7459022999999,0.1,2015,2016.0,31.0,31.0,14
7b4714c3,2015,klickitat_2015,0.445826,0.027803,0.347702,0.001107,0.0,0.0,0.0,0.0,2.31,6.2675,8.57,52.637062,983.5,2.261420726776123,612.1992797851562,1.592565,0.424201,280.30963134765625,559.5187377929689,30.37944984436035,2015,310.0,48.0,113.0,111.0,5.332886426599351,764.0,32.0,1.0,56.0,2=SE,12.0,0.0394532,16.0,7.0,7.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.90383706848832,-121.08752153006918,eastern_cascades_slopes_and_foothills,WADNR,55.26304549,0.1,2015,2015.0,30.0,30.0,22
7b678252,2014,lane-county_2014,0.042122,0.0134169999999999,0.019657,0.082059,0.38752,0.43869,0.38,22.709999,28.58,35.29000100000001,48.192001,94.446178,4341.5,6.935197830200195,3123.15283203125,3.476494,-0.360333,182.16627734653073,232.7992553710937,21.498568408984355,2018,96.0,296.0,386.0,264.0,23.793941401440023,12173.0,130.0,1.0,68.0,5=OS,56.0,0.038135,182.0,83.0,83.0,96.0,0.0,0.0,25.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,140.0,0.0,56.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,4.0,43.96241898034399,-123.49145779766351,coast_range,BLM,72.93187264,0.125,2018,2014.0,29.0,15.0,5
7b72f0b4,2012,chehalis_2012,0.147428,0.008912,0.0863179999999999,0.571974,0.165676,0.0,0.0,9.2925,14.98,18.719999,22.2195,84.36598199999997,2415.5,6.774995803833008,1471.7161865234375,2.357839,-0.6832199999999999,276.72674560546875,104.9999542236328,11.84220027923584,2017,110.0,138.0,214.0,166.0,15.147517184364354,4194.0,86.0,1.0,57.0,1=SI,28.0,0.0874298,74.0,33.0,33.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,47.05055699113913,-123.20864966473036,coast_range,WADNR,120.5309528,0.1,2017,2012.0,27.0,17.0,12
7b78b711,2011,thurston_2011,0.047758,0.066972,0.033486,0.412809,0.417749,0.008783,0.19,13.84,19.049999,23.16,27.747999,88.52699,2923.5,3.897491455078125,2177.958984375,2.9210979999999998,-0.834317,309.339599609375,702.426025390625,25.324199676513672,2013,100.0,210.0,295.0,248.0,19.630639712014737,7634.0,102.0,1.0,58.0,2=SE,32.0,0.159915,125.0,57.0,57.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,153.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.97143641072351,-123.15325596441237,coast_range,WADNR,435.2056596,0.1,2013,2011.0,23.0,25.0,5
7b7f0549,2015,upper-umpqua_2015,0.075958,0.027639,0.050982,0.181159,0.434926,0.192616,0.0,14.54,23.030001,28.6,34.810001,89.640259,3799.5,4.206375598907472,2928.81494140625,2.408566,-0.630137,227.6614990234375,977.5488891601562,34.13990020751953,2016,296.0,274.0,453.0,352.0,13.028803847256826,9401.0,120.0,1.0,81.0,2=SE,33.0,0.140833,175.0,79.0,79.0,296.0,0.0,0.0,13.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,13.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.472909555717415,-122.65480842998316,cascades,USFS,253.2915552,0.25,2016,2015.0,30.0,30.0,33
7b8840cf,2013,olympic-peninsula_2013,0.053956,0.012222,0.005522,0.321745,0.600489,0.005613,0.11,17.65,21.309999,23.950001,27.52,93.38222,2919.0,2.613143920898437,2306.08154296875,5.8361849999999995,-1.636408,332.3059997558594,353.5133972167969,40.05995178222656,2018,240.0,167.0,292.0,207.0,11.294596780136246,5464.0,94.0,1.0,73.0,2=SE,23.0,0.136396,88.0,40.0,40.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,43.0,12.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,5.0,47.78934726141038,-123.9693571449977,coast_range,WADNR,501.9482551,0.1,2018,2013.0,28.0,25.0,10
7b8a52d2,2015,klickitat_2015,0.199698,0.018574,0.062229,0.249387,0.394871,0.064869,0.0,7.43,18.9,25.049999,30.775002,78.172732,3365.000244140625,8.616086006164549,2197.172119140625,1.806573,-0.342879,60.36609649658203,938.250244140625,14.467499732971191,2016,530.0,282.0,519.0,355.0,9.868790231798409,9678.0,113.0,1.0,86.0,2=SE,6.0,0.169971,160.0,72.0,72.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,122.0,1.0,0.0,0.0,144.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,46.12222404956119,-121.3195174345021,eastern_cascades_slopes_and_foothills,WADNR,77.32679306,0.1,2016,2015.0,3.0,30.0,37
7b9a4d36,2015,wasco_2015,0.114469,0.004573,0.054327,0.701623,0.11023,0.0,0.0,11.83,15.4,18.040001,21.23,88.095815,2399.5,3.2422409057617188,1798.085693359375,3.325014,-1.083183,224.0886993408203,842.221435546875,10.863399505615234,2018,308.0,195.0,348.0,266.0,10.782706225559858,5695.0,88.0,1.0,74.0,2=SE,34.0,0.191769,102.0,46.0,46.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,45.87464017000001,-121.9481198,cascades,USFS,317.663748,0.25,2018,2015.0,30.0,30.0,49
7ba5c631,2016,wa-western_2016,0.055019,0.015431,0.045356,0.76078,0.107622,0.0,0.07,12.9,15.4,18.01,21.389999,92.955004,2436.0,2.62129545211792,1789.211181640625,4.481243,-1.2390219999999998,125.46395111083984,461.92236328125,13.534150123596191,2016,160.0,183.0,290.0,223.0,14.485596364118868,4651.0,79.0,1.0,67.0,2=SE,35.0,0.159628,85.0,38.0,38.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,48.6072081574071,-122.2710534269243,north_cascades,WADNR,300.8955242,0.1,2016,2016.0,31.0,29.0,9
